dish_id,total_carb
dish_1550713114,19.782
dish_1565109637,17.620319
dish_1551235240,26.206001
dish_1551307170,4.32
dish_1551303437,32.790001
dish_1551392424,9.758
dish_1566414611,0.0
dish_1567021799,3.059988
dish_1559844657,29.200001
dish_1551232627,0.0
dish_1562699699,20.778339
dish_1558721669,4.85
dish_1550709028,15.09
dish_1558640294,9.554
dish_1559149615,0.322
dish_1550873303,14.31
dish_1558640238,4.914
dish_1551323866,0.082
dish_1563295400,26.972351
dish_1559332795,1.441863
dish_1558722707,4.173
dish_1559233144,3.722
dish_1563205903,1.659
dish_1558380464,10.896
dish_1565195362,18.087807
dish_1556575386,10.618
dish_1567023262,3.008
dish_1564601600,39.35067
dish_1561740385,9.440247
dish_1550791105,11.76
dish_1563996596,3.87
dish_1551492866,5.88
dish_1558724799,34.330002
dish_1560366963,1.638
dish_1563984835,22.673515
dish_1551488691,7.95
dish_1562010266,8.110199
dish_1560369122,10.457476
dish_1566402041,3.122
dish_1564605293,50.920002
dish_1565021185,30.147346
dish_1558638137,16.379999
dish_1562787983,9.663
dish_1551390382,12.76
dish_1561751958,10.987133
dish_1563913741,44.293163
dish_1558640748,2.9
dish_1562617395,20.610001
dish_1565119739,41.558456
dish_1565728453,17.91408
dish_1564169298,25.310051
dish_1551382149,150.31601
dish_1563909951,9.266831
dish_1566501041,12.239
dish_1551142509,10.88
dish_1551225281,19.458
dish_1561575996,17.013613
dish_1561578603,7.509113
dish_1563567978,3.8764
dish_1565638287,6.4788
dish_1561753371,10.944118
dish_1563393182,6.652667
dish_1551139415,5.04
dish_1568061272,45.304302
dish_1562958998,4.164993
dish_1560456853,43.402229
dish_1560370137,5.694383
dish_1550793621,20.650002
dish_1558636388,4.8
dish_1558633158,8.5
dish_1564170880,22.931355
dish_1559678405,14.894657
dish_1551564282,14.605
dish_1563564676,5.197519
dish_1562086501,2.112
dish_1560453275,1.252969
dish_1551237436,9.66
dish_1558725085,13.59
dish_1565799663,34.065559
dish_1568233509,8.034
dish_1566246946,31.629374
dish_1562700906,9.371578
dish_1564086602,16.415001
dish_1567024066,28.810001
dish_1558631872,3.471
dish_1558722883,3.0
dish_1550793673,20.650002
dish_1551306958,0.726
dish_1567537212,10.818127
dish_1550772199,13.43
dish_1551227165,12.267
dish_1563909982,16.470776
dish_1562687246,2.317261
dish_1562173381,4.746
dish_1551222036,29.25
dish_1565797645,5.32
dish_1550862106,12.728
dish_1565033189,17.355999
dish_1558629878,19.879999
dish_1561575410,3.2
dish_1550705724,8.34
dish_1565724620,38.361485
dish_1558719097,4.173
dish_1551493278,24.011999
dish_1561739760,98.616127
dish_1560356337,27.996531
dish_1551490819,7.374
dish_1550861027,5.46
dish_1558458903,4.54
dish_1563309237,4.689
dish_1558641926,21.559999
dish_1562775574,36.081387
dish_1562875833,5.866979
dish_1567023110,2.52
dish_1559843715,44.450001
dish_1551142046,7.274
dish_1565208562,3.956
dish_1551492975,6.974999
dish_1564432191,32.141861
dish_1560370833,27.525
dish_1563389742,30.394001
dish_1550712369,0.0
dish_1561576449,15.400001
dish_1551306491,3.1
dish_1551322755,22.469999
dish_1551303338,15.599999
dish_1559319826,11.06
dish_1561749711,8.951819
dish_1550772701,10.07
dish_1566501382,12.261001
dish_1565972384,30.064856
dish_1562613918,16.706305
dish_1562613285,9.66468
dish_1559581236,4.042251
dish_1565809080,21.946001
dish_1563381706,9.698151
dish_1560360030,2.096
dish_1562008780,9.853951
dish_1551222225,32.470001
dish_1562963484,5.136471
dish_1558722473,37.523003
dish_1567020366,14.576805
dish_1551567293,0.665
dish_1566938059,38.330456
dish_1551224534,17.617001
dish_1562947503,42.709999
dish_1551123023,8.639999
dish_1562691441,26.727901
dish_1567022212,13.351
dish_1561577701,11.03658
dish_1567024112,29.513386
dish_1551321793,34.739998
dish_1568314857,10.236863
dish_1568318480,9.174999
dish_1558459395,8.172
dish_1550772505,10.48
dish_1551379788,9.03
dish_1562689601,2.526829
dish_1562775456,11.88
dish_1564516429,9.269392
dish_1564514997,40.343685
dish_1565640812,13.052999
dish_1558630006,13.500001
dish_1557862829,0.864
dish_1562871408,44.73642
dish_1551306691,21.153999
dish_1564415538,21.053659
dish_1550775472,17.48
dish_1551375596,0.06
dish_1563996251,7.9
dish_1565641915,43.051056
dish_1551493916,9.452
dish_1551233982,16.199999
dish_1568217267,1.481527
dish_1558468731,17.750999
dish_1550785975,23.899
dish_1550770802,11.199999
dish_1559841571,3.65
dish_1562170331,54.537998
dish_1558722398,22.540001
dish_1559061752,1.488
dish_1560889008,8.285774
dish_1551317508,9.0
dish_1565724588,35.882977
dish_1558640039,9.8
dish_1562615070,1.676942
dish_1551303984,11.959999
dish_1562949162,0.168
dish_1551487472,7.763999
dish_1551233827,27.708
dish_1563996625,8.849509
dish_1567798511,0.724734
dish_1563824304,10.008
dish_1550777919,1.248
dish_1558028194,18.01
dish_1562173742,0.21
dish_1551381450,0.338
dish_1550711066,8.28
dish_1561662358,20.02
dish_1565812116,1.449468
dish_1551139956,16.443001
dish_1558629444,8.853
dish_1551318716,23.59
dish_1562959766,40.705559
dish_1558723123,10.78
dish_1561404485,19.275635
dish_1551377438,0.364
dish_1560527140,13.435576
dish_1562086564,25.362
dish_1560787754,8.638
dish_1551493823,3.08
dish_1563813501,27.803967
dish_1550706325,31.116001
dish_1551491297,5.58
dish_1550707995,6.77
dish_1551563170,11.004
dish_1551563964,2.772
dish_1563563527,25.659563
dish_1551124267,8.01
dish_1550710177,5.98
dish_1562871488,52.853836
dish_1558636868,1.816
dish_1562963084,26.34886
dish_1565107092,3.882
dish_1561749750,15.041821
dish_1558381206,17.737
dish_1550781317,2.924
dish_1566488956,22.376442
dish_1564675240,51.516174
dish_1558462531,2.808
dish_1558640671,7.6
dish_1568061234,44.044918
dish_1567801791,23.573153
dish_1558636544,16.117001
dish_1560802092,5.990827
dish_1564170141,7.74
dish_1563391647,0.914156
dish_1558722931,17.251999
dish_1563207332,25.257
dish_1563827454,10.737333
dish_1563984701,5.16
dish_1561492687,9.174008
dish_1558718088,50.610001
dish_1558725353,8.46
dish_1564690138,24.872919
dish_1562945803,7.613193
dish_1561749392,16.09301
dish_1563897837,29.568001
dish_1561752509,18.148424
dish_1565207865,13.839738
dish_1567542813,39.940449
dish_1559581356,8.55025
dish_1551375027,18.822001
dish_1551389268,3.913
dish_1560369080,2.069475
dish_1551384115,24.844
dish_1561062171,5.760973
dish_1561576916,4.77204
dish_1551323937,6.66
dish_1559244546,6.330505
dish_1557863104,2.52
dish_1561666761,14.405001
dish_1563568319,53.148632
dish_1563218959,4.849844
dish_1559841781,10.49
dish_1563391959,12.991465
dish_1562698239,30.606619
dish_1562947020,5.280429
dish_1567024224,42.525387
dish_1562777566,46.619999
dish_1551233938,0.51
dish_1562691705,51.617321
dish_1550793525,6.09
dish_1563466280,0.924
dish_1566931482,4.823
dish_1551303822,13.698
dish_1558115825,11.160001
dish_1551233859,27.708
dish_1565984245,7.693933
dish_1550796330,41.360001
dish_1550873952,3.332
dish_1565711358,52.238358
dish_1550876819,0.221
dish_1562605411,26.050266
dish_1551486277,11.493
dish_1551565237,1.98
dish_1558030910,0.21
dish_1564675193,46.038174
dish_1565884833,40.578999
dish_1551235946,0.636
dish_1562181285,17.129475
dish_1566938088,44.580452
dish_1561493975,4.267878
dish_1551373253,0.416
dish_1566499564,2.331
dish_1562704665,32.195107
dish_1551137277,34.856003
dish_1566587714,21.091198
dish_1563381461,1.116
dish_1558029324,29.648003
dish_1563216625,2.408296
dish_1563568263,15.075001
dish_1550778118,5.528
dish_1560441529,16.469999
dish_1550876298,3.51
dish_1551228669,17.475
dish_1565640528,5.717885
dish_1551379852,5.83
dish_1561580628,6.681383
dish_1558721931,2.65
dish_1564086658,38.712002
dish_1561404924,3.269407
dish_1566934057,4.142439
dish_1562947469,42.094002
dish_1563555510,2.096
dish_1563476323,38.625374
dish_1563477701,9.112096
dish_1568316085,7.767013
dish_1550791160,10.92
dish_1551490896,2.52
dish_1558640373,26.114
dish_1559751552,54.501999
dish_1560443565,65.93
dish_1550860513,32.472
dish_1566419577,39.939251
dish_1566501293,4.338
dish_1558547008,16.32
dish_1564170967,32.556522
dish_1558030971,4.41
dish_1551494035,30.15
dish_1550705580,0.0
dish_1558640979,13.95
dish_1558719401,10.78
dish_1565797723,21.219322
dish_1561575908,13.400001
dish_1551381661,19.35
dish_1550789601,0.0
dish_1551317628,30.68
dish_1551317449,14.0
dish_1551375297,7.7
dish_1567022114,2.886
dish_1558723475,5.36
dish_1563826272,44.186893
dish_1563305689,4.741
dish_1564691450,28.016935
dish_1559668238,28.48
dish_1551122914,16.685999
dish_1565021599,2.786
dish_1551489961,7.191
dish_1567714780,1.696
dish_1550863309,45.09
dish_1551314254,3.69
dish_1550862399,51.060001
dish_1561577146,14.019524
dish_1551134987,6.57
dish_1562086595,26.694
dish_1568319769,32.601284
dish_1551384167,24.844
dish_1551395088,5.88
dish_1550771707,18.439999
dish_1565987298,16.614517
dish_1550797692,2.688
dish_1558377105,4.746
dish_1568061097,18.425001
dish_1564514906,8.858501
dish_1558373352,18.0
dish_1551392919,14.969999
dish_1562179966,0.504
dish_1561740411,11.968246
dish_1551233095,0.462
dish_1558114523,4.086
dish_1560799558,24.42
dish_1550862217,38.18
dish_1568145136,18.950802
dish_1558722434,1.833
dish_1558639949,5.12
dish_1551565996,3.696
dish_1566242195,15.791
dish_1563294547,71.27211
dish_1561578226,13.898274
dish_1565724050,3.010693
dish_1568141871,36.850002
dish_1558463562,14.528
dish_1563295334,1.492
dish_1566329234,21.224293
dish_1551139192,8.19
dish_1563382911,1.968
dish_1562691737,70.597321
dish_1558458496,13.860001
dish_1568664931,2.107843
